"Product Name","Category","Tag","Product Information","Origin","Ingredients","Nutritional Content","Storage","Other Information","Buy Two Get","Price","Price Per Item","Compare Price","Status","Weight","Discount Price","Subcategory","Sub-subcategory"
"Druvor Gröna kärnfria Klass 1","Frukt & grönt","Lager","<div class=""ql-editor ql-blank"" data-gramm=""false"" contenteditable=""true""><p><br></p></div><div class=""ql-clipboard"" contenteditable=""true"" tabindex=""-1""></div><div class=""ql-tooltip ql-hidden""><a class=""ql-preview"" target=""_blank"" href=""about:blank""></a><input type=""text"" data-formula=""e=mc^2"" data-link=""https://quilljs.com"" data-video=""Embed URL""><a class=""ql-action""></a><a class=""ql-remove""></a></div>","1","","<div class=""ql-editor ql-blank"" data-gramm=""false"" contenteditable=""true""><p><br></p></div><div class=""ql-clipboard"" contenteditable=""true"" tabindex=""-1""></div><div class=""ql-tooltip ql-hidden""><a class=""ql-preview"" target=""_blank"" href=""about:blank""></a><input type=""text"" data-formula=""e=mc^2"" data-link=""https://quilljs.com"" data-video=""Embed URL""><a class=""ql-action""></a><a class=""ql-remove""></a></div>","","<div class=""ql-editor ql-blank"" data-gramm=""false"" contenteditable=""true""><p><br></p></div><div class=""ql-clipboard"" contenteditable=""true"" tabindex=""-1""></div><div class=""ql-tooltip ql-hidden""><a class=""ql-preview"" target=""_blank"" href=""about:blank""></a><input type=""text"" data-formula=""e=mc^2"" data-link=""https://quilljs.com"" data-video=""Embed URL""><a class=""ql-action""></a><a class=""ql-remove""></a></div>","","48,95","","97,90 kr/kg","In Stock","500g","","Frukt",""
"Granatäpple Klass 1","Frukt & grönt","Lager","<div class=""ql-editor ql-blank"" data-gramm=""false"" contenteditable=""true""><p><br></p></div><div class=""ql-clipboard"" contenteditable=""true"" tabindex=""-1""></div><div class=""ql-tooltip ql-hidden""><a class=""ql-preview"" target=""_blank"" href=""about:blank""></a><input type=""text"" data-formula=""e=mc^2"" data-link=""https://quilljs.com"" data-video=""Embed URL""><a class=""ql-action""></a><a class=""ql-remove""></a></div>","1","","<div class=""ql-editor ql-blank"" data-gramm=""false"" contenteditable=""true""><p><br></p></div><div class=""ql-clipboard"" contenteditable=""true"" tabindex=""-1""></div><div class=""ql-tooltip ql-hidden""><a class=""ql-preview"" target=""_blank"" href=""about:blank""></a><input type=""text"" data-formula=""e=mc^2"" data-link=""https://quilljs.com"" data-video=""Embed URL""><a class=""ql-action""></a><a class=""ql-remove""></a></div>","","<div class=""ql-editor ql-blank"" data-gramm=""false"" contenteditable=""true""><p><br></p></div><div class=""ql-clipboard"" contenteditable=""true"" tabindex=""-1""></div><div class=""ql-tooltip ql-hidden""><a class=""ql-preview"" target=""_blank"" href=""about:blank""></a><input type=""text"" data-formula=""e=mc^2"" data-link=""https://quilljs.com"" data-video=""Embed URL""><a class=""ql-action""></a><a class=""ql-remove""></a></div>","","24,90","","83,00 kr/kg","In Stock","300g","","Frukt",""
"Physalis 100g Klass 1","Frukt & grönt","Lager","<div class=""ql-editor ql-blank"" data-gramm=""false"" contenteditable=""true""><p><br></p></div><div class=""ql-clipboard"" contenteditable=""true"" tabindex=""-1""></div><div class=""ql-tooltip ql-hidden""><a class=""ql-preview"" target=""_blank"" href=""about:blank""></a><input type=""text"" data-formula=""e=mc^2"" data-link=""https://quilljs.com"" data-video=""Embed URL""><a class=""ql-action""></a><a class=""ql-remove""></a></div>","1","","<div class=""ql-editor ql-blank"" data-gramm=""false"" contenteditable=""true""><p><br></p></div><div class=""ql-clipboard"" contenteditable=""true"" tabindex=""-1""></div><div class=""ql-tooltip ql-hidden""><a class=""ql-preview"" target=""_blank"" href=""about:blank""></a><input type=""text"" data-formula=""e=mc^2"" data-link=""https://quilljs.com"" data-video=""Embed URL""><a class=""ql-action""></a><a class=""ql-remove""></a></div>","","<div class=""ql-editor ql-blank"" data-gramm=""false"" contenteditable=""true""><p><br></p></div><div class=""ql-clipboard"" contenteditable=""true"" tabindex=""-1""></div><div class=""ql-tooltip ql-hidden""><a class=""ql-preview"" target=""_blank"" href=""about:blank""></a><input type=""text"" data-formula=""e=mc^2"" data-link=""https://quilljs.com"" data-video=""Embed URL""><a class=""ql-action""></a><a class=""ql-remove""></a></div>","","24,95","","249,50 kr/kg","In Stock","100g","","Frukt",""
"Physalis 100g Klass 1","Frukt & grönt","Lager","<div class=""ql-editor ql-blank"" data-gramm=""false"" contenteditable=""true""><p><br></p></div><div class=""ql-clipboard"" contenteditable=""true"" tabindex=""-1""></div><div class=""ql-tooltip ql-hidden""><a class=""ql-preview"" target=""_blank"" href=""about:blank""></a><input type=""text"" data-formula=""e=mc^2"" data-link=""https://quilljs.com"" data-video=""Embed URL""><a class=""ql-action""></a><a class=""ql-remove""></a></div>","1","","<div class=""ql-editor ql-blank"" data-gramm=""false"" contenteditable=""true""><p><br></p></div><div class=""ql-clipboard"" contenteditable=""true"" tabindex=""-1""></div><div class=""ql-tooltip ql-hidden""><a class=""ql-preview"" target=""_blank"" href=""about:blank""></a><input type=""text"" data-formula=""e=mc^2"" data-link=""https://quilljs.com"" data-video=""Embed URL""><a class=""ql-action""></a><a class=""ql-remove""></a></div>","","<div class=""ql-editor ql-blank"" data-gramm=""false"" contenteditable=""true""><p><br></p></div><div class=""ql-clipboard"" contenteditable=""true"" tabindex=""-1""></div><div class=""ql-tooltip ql-hidden""><a class=""ql-preview"" target=""_blank"" href=""about:blank""></a><input type=""text"" data-formula=""e=mc^2"" data-link=""https://quilljs.com"" data-video=""Embed URL""><a class=""ql-action""></a><a class=""ql-remove""></a></div>","","24,95","","249,50 kr/kg","In Stock","100g","","Frukt",""
"Sockerärta 150g Klass 1","Frukt & grönt","Lager","<div class=""ql-editor ql-blank"" data-gramm=""false"" contenteditable=""true""><p><br></p></div><div class=""ql-clipboard"" contenteditable=""true"" tabindex=""-1""></div><div class=""ql-tooltip ql-hidden""><a class=""ql-preview"" target=""_blank"" href=""about:blank""></a><input type=""text"" data-formula=""e=mc^2"" data-link=""https://quilljs.com"" data-video=""Embed URL""><a class=""ql-action""></a><a class=""ql-remove""></a></div>","1","","<div class=""ql-editor ql-blank"" data-gramm=""false"" contenteditable=""true""><p><br></p></div><div class=""ql-clipboard"" contenteditable=""true"" tabindex=""-1""></div><div class=""ql-tooltip ql-hidden""><a class=""ql-preview"" target=""_blank"" href=""about:blank""></a><input type=""text"" data-formula=""e=mc^2"" data-link=""https://quilljs.com"" data-video=""Embed URL""><a class=""ql-action""></a><a class=""ql-remove""></a></div>","","<div class=""ql-editor ql-blank"" data-gramm=""false"" contenteditable=""true""><p><br></p></div><div class=""ql-clipboard"" contenteditable=""true"" tabindex=""-1""></div><div class=""ql-tooltip ql-hidden""><a class=""ql-preview"" target=""_blank"" href=""about:blank""></a><input type=""text"" data-formula=""e=mc^2"" data-link=""https://quilljs.com"" data-video=""Embed URL""><a class=""ql-action""></a><a class=""ql-remove""></a></div>","","31,95","","213,00 kr/kg","In Stock","150g","","Frukt",""
"Aubergine Klass 1","Frukt & grönt","Lager","","1","","","","","","12,90","","57,33 kr/kg","In Stock","225g","","Frukt",""
"Broccoli Klass 1","Frukt & grönt","Lager","","1","","","","","","18,95","","75,80 kr/kg","In Stock","250g","","Frukt",""
"Chinarosegroddar Eko","Frukt & grönt","Lager","","1","","","","","","12,00","","240 kr","In Stock","50g","","Frukt",""
"Böngroddar Eko","Frukt & grönt","Lager","","1","","","","","","47,09","","94,17 kr/kg","In Stock","500g","","Frukt",""
"Paprika grön Klass 1","Frukt & grönt","Lager","","1","","","","","","11,86","","65,90 kr/kg","In Stock","180g","","Frukt",""
"Paprika Röd Klass 1","Frukt & grönt","Lager","<div class=""ql-editor ql-blank"" data-gramm=""false"" contenteditable=""true""><p><br></p></div><div class=""ql-clipboard"" contenteditable=""true"" tabindex=""-1""></div><div class=""ql-tooltip ql-hidden""><a class=""ql-preview"" target=""_blank"" href=""about:blank""></a><input type=""text"" data-formula=""e=mc^2"" data-link=""https://quilljs.com"" data-video=""Embed URL""><a class=""ql-action""></a><a class=""ql-remove""></a></div>","1","","<div class=""ql-editor ql-blank"" data-gramm=""false"" contenteditable=""true""><p><br></p></div><div class=""ql-clipboard"" contenteditable=""true"" tabindex=""-1""></div><div class=""ql-tooltip ql-hidden""><a class=""ql-preview"" target=""_blank"" href=""about:blank""></a><input type=""text"" data-formula=""e=mc^2"" data-link=""https://quilljs.com"" data-video=""Embed URL""><a class=""ql-action""></a><a class=""ql-remove""></a></div>","","<div class=""ql-editor ql-blank"" data-gramm=""false"" contenteditable=""true""><p><br></p></div><div class=""ql-clipboard"" contenteditable=""true"" tabindex=""-1""></div><div class=""ql-tooltip ql-hidden""><a class=""ql-preview"" target=""_blank"" href=""about:blank""></a><input type=""text"" data-formula=""e=mc^2"" data-link=""https://quilljs.com"" data-video=""Embed URL""><a class=""ql-action""></a><a class=""ql-remove""></a></div>","","13,12","","72,90 kr/kg","In Stock","180g","","Frukt",""
"Paprika Gul Klass 1","Frukt & grönt","Lager","","1","","","","","","12,58","","69,90 kr/kg","In Stock","180g","","Frukt",""
"Chilipeppar Röd Klass1","Frukt & grönt","Lager","<div class=""ql-editor ql-blank"" data-gramm=""false"" contenteditable=""true""><p><br></p></div><div class=""ql-clipboard"" contenteditable=""true"" tabindex=""-1""></div><div class=""ql-tooltip ql-hidden""><a class=""ql-preview"" target=""_blank"" href=""about:blank""></a><input type=""text"" data-formula=""e=mc^2"" data-link=""https://quilljs.com"" data-video=""Embed URL""><a class=""ql-action""></a><a class=""ql-remove""></a></div>","1","","<div class=""ql-editor ql-blank"" data-gramm=""false"" contenteditable=""true""><p><br></p></div><div class=""ql-clipboard"" contenteditable=""true"" tabindex=""-1""></div><div class=""ql-tooltip ql-hidden""><a class=""ql-preview"" target=""_blank"" href=""about:blank""></a><input type=""text"" data-formula=""e=mc^2"" data-link=""https://quilljs.com"" data-video=""Embed URL""><a class=""ql-action""></a><a class=""ql-remove""></a></div>","","<div class=""ql-editor ql-blank"" data-gramm=""false"" contenteditable=""true""><p><br></p></div><div class=""ql-clipboard"" contenteditable=""true"" tabindex=""-1""></div><div class=""ql-tooltip ql-hidden""><a class=""ql-preview"" target=""_blank"" href=""about:blank""></a><input type=""text"" data-formula=""e=mc^2"" data-link=""https://quilljs.com"" data-video=""Embed URL""><a class=""ql-action""></a><a class=""ql-remove""></a></div>","","21,95","","548,75 kr/kg","In Stock","20g","","Frukt",""
"Chilipeppar Röd Klass 1","Frukt & grönt","Lager","<div class=""ql-editor ql-blank"" data-gramm=""false"" contenteditable=""true""><p><br></p></div><div class=""ql-clipboard"" contenteditable=""true"" tabindex=""-1""></div><div class=""ql-tooltip ql-hidden""><a class=""ql-preview"" target=""_blank"" href=""about:blank""></a><input type=""text"" data-formula=""e=mc^2"" data-link=""https://quilljs.com"" data-video=""Embed URL""><a class=""ql-action""></a><a class=""ql-remove""></a></div>","4","","<div class=""ql-editor ql-blank"" data-gramm=""false"" contenteditable=""true""><p><br></p></div><div class=""ql-clipboard"" contenteditable=""true"" tabindex=""-1""></div><div class=""ql-tooltip ql-hidden""><a class=""ql-preview"" target=""_blank"" href=""about:blank""></a><input type=""text"" data-formula=""e=mc^2"" data-link=""https://quilljs.com"" data-video=""Embed URL""><a class=""ql-action""></a><a class=""ql-remove""></a></div>","","<div class=""ql-editor ql-blank"" data-gramm=""false"" contenteditable=""true""><p><br></p></div><div class=""ql-clipboard"" contenteditable=""true"" tabindex=""-1""></div><div class=""ql-tooltip ql-hidden""><a class=""ql-preview"" target=""_blank"" href=""about:blank""></a><input type=""text"" data-formula=""e=mc^2"" data-link=""https://quilljs.com"" data-video=""Embed URL""><a class=""ql-action""></a><a class=""ql-remove""></a></div>","","20,95","","523,75 kr/kg","In Stock","20g","","Frukt",""
"Chilipeppar Grön Klass 1","Frukt & grönt","Lager","<div class=""ql-editor ql-blank"" data-gramm=""false"" contenteditable=""true""><p><br></p></div><div class=""ql-clipboard"" contenteditable=""true"" tabindex=""-1""></div><div class=""ql-tooltip ql-hidden""><a class=""ql-preview"" target=""_blank"" href=""about:blank""></a><input type=""text"" data-formula=""e=mc^2"" data-link=""https://quilljs.com"" data-video=""Embed URL""><a class=""ql-action""></a><a class=""ql-remove""></a></div>","1","","<div class=""ql-editor ql-blank"" data-gramm=""false"" contenteditable=""true""><p><br></p></div><div class=""ql-clipboard"" contenteditable=""true"" tabindex=""-1""></div><div class=""ql-tooltip ql-hidden""><a class=""ql-preview"" target=""_blank"" href=""about:blank""></a><input type=""text"" data-formula=""e=mc^2"" data-link=""https://quilljs.com"" data-video=""Embed URL""><a class=""ql-action""></a><a class=""ql-remove""></a></div>","","<div class=""ql-editor ql-blank"" data-gramm=""false"" contenteditable=""true""><p><br></p></div><div class=""ql-clipboard"" contenteditable=""true"" tabindex=""-1""></div><div class=""ql-tooltip ql-hidden""><a class=""ql-preview"" target=""_blank"" href=""about:blank""></a><input type=""text"" data-formula=""e=mc^2"" data-link=""https://quilljs.com"" data-video=""Embed URL""><a class=""ql-action""></a><a class=""ql-remove""></a></div>","","10,98","","548,75 kr/kg","In Stock","20g","","Frukt",""
"Jalapeno Klass 1","Skafferi","Lager","<div class=""ql-editor ql-blank"" data-gramm=""false"" contenteditable=""true""><p><br></p></div><div class=""ql-clipboard"" contenteditable=""true"" tabindex=""-1""></div><div class=""ql-tooltip ql-hidden""><a class=""ql-preview"" target=""_blank"" href=""about:blank""></a><input type=""text"" data-formula=""e=mc^2"" data-link=""https://quilljs.com"" data-video=""Embed URL""><a class=""ql-action""></a><a class=""ql-remove""></a></div>","1","","<div class=""ql-editor ql-blank"" data-gramm=""false"" contenteditable=""true""><p><br></p></div><div class=""ql-clipboard"" contenteditable=""true"" tabindex=""-1""></div><div class=""ql-tooltip ql-hidden""><a class=""ql-preview"" target=""_blank"" href=""about:blank""></a><input type=""text"" data-formula=""e=mc^2"" data-link=""https://quilljs.com"" data-video=""Embed URL""><a class=""ql-action""></a><a class=""ql-remove""></a></div>","","<div class=""ql-editor ql-blank"" data-gramm=""false"" contenteditable=""true""><p><br></p></div><div class=""ql-clipboard"" contenteditable=""true"" tabindex=""-1""></div><div class=""ql-tooltip ql-hidden""><a class=""ql-preview"" target=""_blank"" href=""about:blank""></a><input type=""text"" data-formula=""e=mc^2"" data-link=""https://quilljs.com"" data-video=""Embed URL""><a class=""ql-action""></a><a class=""ql-remove""></a></div>","","9,00","","307,69 kr/kg","In Stock","26g","","Svamp","Päron"
"Jalapeno Klass 1","Skafferi","Lager","","1","","","","","","8","","307,69 kr/kg","In Stock","26g","","Svamp","Päron"
"Jalapeno Klass 1","Skafferi","Lager","","1","","","","","","8","","307,69 kr/kg","In Stock","26g","","Svamp","Päron"
"Ingefära Klass 1","Skafferi","Lager","<div class=""ql-editor ql-blank"" data-gramm=""false"" contenteditable=""true""><p><br></p></div><div class=""ql-clipboard"" contenteditable=""true"" tabindex=""-1""></div><div class=""ql-tooltip ql-hidden""><a class=""ql-preview"" target=""_blank"" href=""about:blank""></a><input type=""text"" data-formula=""e=mc^2"" data-link=""https://quilljs.com"" data-video=""Embed URL""><a class=""ql-action""></a><a class=""ql-remove""></a></div>","1","","<div class=""ql-editor ql-blank"" data-gramm=""false"" contenteditable=""true""><p><br></p></div><div class=""ql-clipboard"" contenteditable=""true"" tabindex=""-1""></div><div class=""ql-tooltip ql-hidden""><a class=""ql-preview"" target=""_blank"" href=""about:blank""></a><input type=""text"" data-formula=""e=mc^2"" data-link=""https://quilljs.com"" data-video=""Embed URL""><a class=""ql-action""></a><a class=""ql-remove""></a></div>","","<div class=""ql-editor ql-blank"" data-gramm=""false"" contenteditable=""true""><p><br></p></div><div class=""ql-clipboard"" contenteditable=""true"" tabindex=""-1""></div><div class=""ql-tooltip ql-hidden""><a class=""ql-preview"" target=""_blank"" href=""about:blank""></a><input type=""text"" data-formula=""e=mc^2"" data-link=""https://quilljs.com"" data-video=""Embed URL""><a class=""ql-action""></a><a class=""ql-remove""></a></div>","","8,20","","81,95 kr/kg","In Stock","100g","","Svamp","Päron"
